timestamp,temp_C,humidity_pct,wind_kmh,rain_mm
2023-01-21 13:00:00,17.282,76.752,13.286,0.0
2023-01-21 14:00:00,16.275,77.232,12.238,0.0
2023-01-21 15:00:00,15.868,80.108,13.502,0.0
2023-01-21 16:00:00,15.29,76.828,11.478,1.902
2023-01-21 17:00:00,13.395,77.919,13.387,0.0
2023-01-21 18:00:00,13.546,77.7,10.762,0.224
2023-01-21 19:00:00,13.034,84.29,13.219,0.241
2023-01-21 20:00:00,13.916,85.224,16.587,0.0
2023-01-21 21:00:00,12.746,82.524,12.296,0.0
2023-01-21 22:00:00,14.043,80.309,12.878,0.049
2023-01-21 23:00:00,12.819,81.943,13.432,0.0
2023-01-22 00:00:00,14.238,82.079,14.697,0.0
2023-01-22 01:00:00,15.729,80.932,12.095,0.0
2023-01-22 02:00:00,15.591,77.281,12.908,0.395
2023-01-22 03:00:00,17.408,79.683,13.763,0.0
2023-01-22 04:00:00,15.992,78.707,13.709,0.0
2023-01-22 05:00:00,18.17,71.179,12.556,0.0
2023-01-22 06:00:00,18.887,73.498,16.355,0.0
2023-01-22 07:00:00,19.152,72.039,16.434,0.0
2023-01-22 08:00:00,18.465,67.73,17.688,0.0
2023-01-22 09:00:00,20.065,69.78,15.852,1.058
2023-01-22 10:00:00,17.842,72.503,13.953,
2023-01-22 11:00:00,19.819,75.918,13.772,1.261
2023-01-22 12:00:00,18.873,71.62,14.551,0.0
2023-01-22 13:00:00,18.74,,13.204,0.313
2023-01-22 14:00:00,17.165,75.942,14.841,0.0
2023-01-22 15:00:00,15.821,76.946,16.681,0.0
2023-01-22 16:00:00,15.511,,15.866,0.072
2023-01-22 17:00:00,14.889,83.517,15.478,0.0
2023-01-22 18:00:00,15.09,81.691,14.885,0.0
2023-01-22 19:00:00,14.066,84.488,,0.238
2023-01-22 20:00:00,14.372,85.657,16.1,0.0
2023-01-22 21:00:00,,82.586,16.993,
2023-01-22 22:00:00,15.274,80.74,20.9,0.0
2023-01-22 23:00:00,,80.839,14.886,0.0
2023-01-23 00:00:00,14.945,80.333,17.6,0.0
2023-01-23 01:00:00,16.398,78.132,16.954,0.0
2023-01-23 02:00:00,17.173,78.137,14.717,1.003
2023-01-23 03:00:00,17.106,73.423,15.643,0.375
2023-01-23 04:00:00,18.103,74.659,14.613,0.0
2023-01-23 05:00:00,18.94,72.866,14.215,0.429
2023-01-23 06:00:00,19.697,74.127,16.874,
2023-01-23 07:00:00,19.654,74.004,14.285,0.0
2023-01-23 08:00:00,19.853,77.249,11.577,0.776
2023-01-23 09:00:00,19.573,75.458,16.711,0.0
2023-01-23 10:00:00,19.936,74.39,14.959,0.0
2023-01-23 11:00:00,20.826,73.207,12.982,0.151
2023-01-23 12:00:00,18.675,74.448,13.374,
2023-01-23 13:00:00,19.363,76.636,14.664,0.0
2023-01-23 14:00:00,19.309,76.455,13.039,0.504
2023-01-23 15:00:00,17.319,78.766,13.816,0.397
2023-01-23 16:00:00,,77.775,15.156,0.0
2023-01-23 17:00:00,15.629,82.636,,0.041
2023-01-23 18:00:00,16.317,80.159,13.812,0.0
2023-01-23 19:00:00,,82.217,13.395,0.025
2023-01-23 20:00:00,13.644,82.473,12.973,0.047
2023-01-23 21:00:00,14.697,91.254,11.288,0.542
2023-01-23 22:00:00,15.937,84.063,14.258,1.948
2023-01-23 23:00:00,14.56,85.728,11.293,0.0
2023-01-24 00:00:00,15.828,78.391,12.414,0.0
2023-01-24 01:00:00,15.445,82.186,9.795,0.0
2023-01-24 02:00:00,16.258,78.218,11.969,0.0
2023-01-24 03:00:00,17.965,80.072,12.513,0.0
2023-01-24 04:00:00,18.268,74.79,10.782,0.0
2023-01-24 05:00:00,19.472,71.238,10.989,
2023-01-24 06:00:00,20.528,75.426,14.685,0.543
2023-01-24 07:00:00,19.215,72.519,13.514,0.272
2023-01-24 08:00:00,19.776,68.178,11.022,0.31
2023-01-24 09:00:00,20.302,71.496,13.49,0.664
2023-01-24 10:00:00,21.7,69.398,12.201,0.0
2023-01-24 11:00:00,19.467,74.702,13.523,
2023-01-24 12:00:00,18.803,73.992,11.453,1.824
2023-01-24 13:00:00,18.76,76.045,13.085,0.0
2023-01-24 14:00:00,19.155,73.802,,0.0
2023-01-24 15:00:00,16.461,81.768,12.485,0.0
2023-01-24 16:00:00,15.859,77.847,12.008,0.0
2023-01-24 17:00:00,15.375,81.665,15.721,0.0
2023-01-24 18:00:00,15.264,81.245,12.581,0.0
2023-01-24 19:00:00,15.806,82.929,14.936,0.0
2023-01-24 20:00:00,13.135,79.681,12.954,0.0
2023-01-24 21:00:00,12.773,83.357,12.485,0.0
2023-01-24 22:00:00,14.177,83.859,14.21,0.124
2023-01-24 23:00:00,14.765,78.363,11.299,0.0
2023-01-25 00:00:00,13.319,83.75,13.262,0.0
2023-01-25 01:00:00,15.072,76.66,14.915,0.0
2023-01-25 02:00:00,,76.328,11.887,1.202
2023-01-25 03:00:00,16.582,74.48,13.341,0.0
2023-01-25 04:00:00,18.012,77.943,14.553,0.0
2023-01-25 05:00:00,18.45,71.757,15.471,0.0
2023-01-25 06:00:00,19.32,70.77,16.942,0.506
2023-01-25 07:00:00,19.547,71.992,16.723,0.0
2023-01-25 08:00:00,19.621,,15.418,0.984
2023-01-25 09:00:00,20.303,73.607,12.399,0.0
2023-01-25 10:00:00,18.827,69.455,15.947,0.0
2023-01-25 11:00:00,18.902,69.577,15.833,0.0
2023-01-25 12:00:00,19.035,70.036,15.388,0.0
2023-01-25 13:00:00,17.149,71.269,16.183,0.0
2023-01-25 14:00:00,16.492,76.924,14.23,0.0
2023-01-25 15:00:00,15.399,77.831,,0.0
2023-01-25 16:00:00,14.46,76.899,16.132,0.0
2023-01-25 17:00:00,15.795,78.784,13.968,0.068
2023-01-25 18:00:00,14.087,,15.889,0.0
2023-01-25 19:00:00,14.607,83.348,16.981,0.0
2023-01-25 20:00:00,13.527,82.679,15.983,0.0
2023-01-25 21:00:00,12.991,75.441,15.641,0.0
2023-01-25 22:00:00,12.867,79.407,17.324,0.0
2023-01-25 23:00:00,13.568,79.913,15.92,0.065
2023-01-26 00:00:00,13.84,83.1,,0.0
2023-01-26 01:00:00,15.129,78.382,15.753,0.0
2023-01-26 02:00:00,14.588,79.597,15.257,0.0
2023-01-26 03:00:00,16.061,78.888,14.546,0.0
2023-01-26 04:00:00,16.994,74.89,14.632,0.242
2023-01-26 05:00:00,17.168,68.7,16.156,0.0
2023-01-26 06:00:00,,66.388,15.989,0.374
2023-01-26 07:00:00,18.645,,14.96,0.0
2023-01-26 08:00:00,18.856,70.848,12.759,0.0
2023-01-26 09:00:00,18.396,69.744,14.605,0.0
2023-01-26 10:00:00,18.26,65.13,15.443,
2023-01-26 11:00:00,17.49,71.475,15.508,0.0
2023-01-26 12:00:00,17.711,67.89,12.277,0.0
2023-01-26 13:00:00,16.551,70.575,14.852,
2023-01-26 14:00:00,14.766,75.942,14.636,0.0
2023-01-26 15:00:00,14.837,,14.478,0.574
2023-01-26 16:00:00,14.695,74.549,15.798,0.23
2023-01-26 17:00:00,13.744,75.21,8.52,0.0
2023-01-26 18:00:00,12.327,78.638,11.958,0.0
2023-01-26 19:00:00,13.019,79.993,11.531,0.0
2023-01-26 20:00:00,,79.206,15.27,0.0
2023-01-26 21:00:00,12.623,77.452,12.694,0.0
2023-01-26 22:00:00,13.417,80.543,14.498,0.0
2023-01-26 23:00:00,,80.824,12.178,0.829
2023-01-27 00:00:00,13.634,,12.501,0.0
2023-01-27 01:00:00,13.683,77.761,11.611,0.0
2023-01-27 02:00:00,15.29,72.671,13.565,1.268
2023-01-27 03:00:00,16.187,,11.225,0.0
2023-01-27 04:00:00,16.477,73.88,12.217,
2023-01-27 05:00:00,17.347,66.268,13.286,0.0
2023-01-27 06:00:00,16.836,68.17,11.658,0.376
2023-01-27 07:00:00,18.261,72.397,9.749,0.0
2023-01-27 08:00:00,17.232,71.206,9.756,0.0
2023-01-27 09:00:00,19.614,65.399,10.947,0.0
2023-01-27 10:00:00,18.744,64.232,,0.0
2023-01-27 11:00:00,16.513,71.513,11.214,0.0
2023-01-27 12:00:00,15.201,69.641,12.925,0.136
2023-01-27 13:00:00,17.32,71.014,13.934,0.316
2023-01-27 14:00:00,15.076,67.353,11.665,0.0
2023-01-27 15:00:00,15.284,73.493,,0.0
2023-01-27 16:00:00,,70.379,11.777,
2023-01-27 17:00:00,13.523,75.289,13.8,0.0
2023-01-27 18:00:00,12.46,82.348,14.083,0.0
2023-01-27 19:00:00,12.928,81.484,11.443,0.0
2023-01-27 20:00:00,12.059,82.885,13.617,0.0
2023-01-27 21:00:00,13.32,78.616,12.793,0.0
2023-01-27 22:00:00,11.942,79.187,14.668,0.0
2023-01-27 23:00:00,13.753,76.254,15.478,0.429
2023-01-28 00:00:00,13.401,81.946,14.037,0.0
2023-01-28 01:00:00,14.465,73.474,12.798,0.0
2023-01-28 02:00:00,13.763,,13.001,0.0
2023-01-28 03:00:00,14.464,70.517,16.289,0.0
2023-01-28 04:00:00,17.222,73.251,15.887,0.0
2023-01-28 05:00:00,16.357,,15.659,0.0
2023-01-28 06:00:00,17.59,68.232,14.89,0.082
2023-01-28 07:00:00,18.061,62.786,14.419,0.0
2023-01-28 08:00:00,17.928,64.47,16.312,0.0
2023-01-28 09:00:00,18.773,,16.76,0.0
2023-01-28 10:00:00,17.516,63.36,18.854,0.762
2023-01-28 11:00:00,17.35,66.52,17.083,0.0
2023-01-28 12:00:00,18.339,69.926,15.995,0.0
2023-01-28 13:00:00,16.512,75.033,19.317,0.0
2023-01-28 14:00:00,16.888,72.689,12.818,0.0
2023-01-28 15:00:00,16.093,69.585,15.381,0.0
2023-01-28 16:00:00,15.968,71.077,17.754,0.0
2023-01-28 17:00:00,14.573,,16.142,0.0
2023-01-28 18:00:00,,76.404,15.931,0.0
2023-01-28 19:00:00,12.887,74.827,16.875,
2023-01-28 20:00:00,12.861,,18.787,0.0
2023-01-28 21:00:00,,74.94,15.897,0.0
2023-01-28 22:00:00,13.612,82.242,19.139,0.0
2023-01-28 23:00:00,13.435,76.271,15.048,0.0
2023-01-29 00:00:00,,78.196,14.584,0.0
2023-01-29 01:00:00,14.804,73.997,14.239,0.779
2023-01-29 02:00:00,16.229,79.773,14.839,0.0
2023-01-29 03:00:00,16.779,67.806,13.064,0.075
2023-01-29 04:00:00,18.258,71.904,,0.395
2023-01-29 05:00:00,18.456,72.979,16.514,0.007
2023-01-29 06:00:00,19.541,67.902,14.762,0.0
2023-01-29 07:00:00,19.303,69.934,13.434,0.0
2023-01-29 08:00:00,20.089,66.673,14.255,0.0
2023-01-29 09:00:00,19.563,70.001,14.809,
2023-01-29 10:00:00,19.994,67.123,12.633,0.243
2023-01-29 11:00:00,19.382,72.938,,0.0
2023-01-29 12:00:00,18.652,64.685,17.215,0.361
2023-01-29 13:00:00,17.825,72.686,13.738,0.0
2023-01-29 14:00:00,17.221,70.637,12.978,0.509
2023-01-29 15:00:00,17.0,72.472,12.168,0.0
2023-01-29 16:00:00,14.338,76.873,15.264,0.515
2023-01-29 17:00:00,16.152,74.902,12.524,0.0
2023-01-29 18:00:00,13.084,75.999,,0.637
2023-01-29 19:00:00,14.221,80.435,16.006,0.0
2023-01-29 20:00:00,13.92,76.147,12.414,0.0
2023-01-29 21:00:00,14.666,78.731,13.655,0.0
2023-01-29 22:00:00,,82.096,13.401,0.0
2023-01-29 23:00:00,14.708,76.159,11.662,0.522
2023-01-30 00:00:00,15.354,80.942,,0.0
2023-01-30 01:00:00,16.645,73.17,15.321,0.0
2023-01-30 02:00:00,18.395,75.49,14.254,
2023-01-30 03:00:00,17.827,73.512,12.118,0.378
2023-01-30 04:00:00,,,15.816,0.0
2023-01-30 05:00:00,18.776,,11.513,0.0
2023-01-30 06:00:00,19.962,65.319,11.892,0.0
2023-01-30 07:00:00,22.43,72.529,10.498,0.08
2023-01-30 08:00:00,19.828,72.51,12.433,0.094
2023-01-30 09:00:00,20.155,66.343,12.86,0.0
2023-01-30 10:00:00,20.653,68.761,11.575,0.0
2023-01-30 11:00:00,20.141,68.816,11.701,
2023-01-30 12:00:00,18.471,,10.772,0.494
2023-01-30 13:00:00,19.41,69.453,10.699,0.0
2023-01-30 14:00:00,17.088,73.221,11.358,0.0
2023-01-30 15:00:00,17.046,75.025,14.196,0.0
2023-01-30 16:00:00,17.4,80.194,12.79,0.0
2023-01-30 17:00:00,14.857,,13.173,0.0
2023-01-30 18:00:00,14.962,77.781,15.259,0.0
2023-01-30 19:00:00,15.95,82.2,14.8,0.0
2023-01-30 20:00:00,14.359,83.047,14.152,0.0
2023-01-30 21:00:00,13.768,80.315,14.845,0.449
2023-01-30 22:00:00,14.257,81.353,12.983,0.0
2023-01-30 23:00:00,15.604,78.453,13.198,0.44
2023-01-31 00:00:00,14.439,78.671,16.762,0.0
2023-01-31 01:00:00,,71.855,16.803,1.712
2023-01-31 02:00:00,15.9,71.445,15.71,0.0
2023-01-31 03:00:00,16.879,77.42,16.995,0.0
2023-01-31 04:00:00,19.341,71.697,14.975,0.654
2023-01-31 05:00:00,19.059,69.088,15.207,1.06
2023-01-31 06:00:00,19.37,72.565,14.96,0.0
2023-01-31 07:00:00,20.378,76.243,13.0,0.0
2023-01-31 08:00:00,19.795,72.921,13.155,0.0
2023-01-31 09:00:00,19.465,71.216,15.378,0.0
2023-01-31 10:00:00,20.92,70.46,13.846,0.294
2023-01-31 11:00:00,20.345,76.455,14.982,0.0
2023-01-31 12:00:00,18.582,77.358,18.254,0.0
2023-01-31 13:00:00,18.981,74.533,15.952,0.25
2023-01-31 14:00:00,,74.472,15.209,0.0
2023-01-31 15:00:00,17.243,77.41,16.846,0.553
2023-01-31 16:00:00,16.452,80.227,16.24,0.6
2023-01-31 17:00:00,14.503,79.742,15.228,1.2
2023-01-31 18:00:00,14.667,79.947,13.932,1.8
2023-01-31 19:00:00,12.991,80.563,17.075,2.4
2023-01-31 20:00:00,14.811,78.652,,3.0
2023-01-31 21:00:00,13.836,82.155,14.961,6.984
2023-01-31 22:00:00,15.016,83.423,13.79,2.421
2023-01-31 23:00:00,13.865,78.188,15.718,1.8
2023-02-01 00:00:00,15.512,78.449,14.583,1.2
2023-02-01 01:00:00,14.402,,14.311,0.6
2023-02-01 02:00:00,,75.86,16.163,0.0
2023-02-01 03:00:00,17.346,77.73,14.551,0.0
2023-02-01 04:00:00,17.935,72.024,16.258,0.0
2023-02-01 05:00:00,18.296,68.282,16.634,
2023-02-01 06:00:00,17.714,73.699,14.306,0.0
2023-02-01 07:00:00,20.182,73.608,14.661,0.0
2023-02-01 08:00:00,19.909,72.07,14.476,0.0
2023-02-01 09:00:00,20.238,71.239,13.892,0.114
2023-02-01 10:00:00,,75.871,14.856,0.141
2023-02-01 11:00:00,18.554,71.665,13.293,0.306
2023-02-01 12:00:00,18.523,71.36,,0.984
2023-02-01 13:00:00,19.407,75.679,11.985,0.213
2023-02-01 14:00:00,,79.467,13.84,0.0
2023-02-01 15:00:00,16.212,79.05,14.219,
2023-02-01 16:00:00,14.72,82.585,14.573,0.0
2023-02-01 17:00:00,15.611,,12.776,0.0
2023-02-01 18:00:00,13.877,80.084,12.304,0.0
2023-02-01 19:00:00,12.555,82.801,10.513,0.0
2023-02-01 20:00:00,12.583,82.933,12.851,0.0
2023-02-01 21:00:00,11.937,85.418,13.534,0.0
2023-02-01 22:00:00,11.447,78.921,13.03,0.0
2023-02-01 23:00:00,11.46,85.471,12.392,0.0
2023-02-02 00:00:00,,77.81,,0.426
2023-02-02 01:00:00,13.685,81.489,11.976,0.218
2023-02-02 02:00:00,15.298,78.018,10.471,0.0
2023-02-02 03:00:00,15.351,76.117,11.391,0.0
2023-02-02 04:00:00,16.823,77.424,12.688,0.626
2023-02-02 05:00:00,18.577,71.01,12.055,0.0
2023-02-02 06:00:00,17.033,74.991,15.521,0.015
2023-02-02 07:00:00,17.396,71.577,11.923,0.52
2023-02-02 08:00:00,19.154,68.192,12.98,0.0
2023-02-02 09:00:00,20.123,74.756,11.001,0.0
2023-02-02 10:00:00,17.644,68.864,10.475,0.0
2023-02-02 11:00:00,16.676,74.738,13.391,0.046
2023-02-02 12:00:00,17.111,72.95,13.485,0.0
2023-02-02 13:00:00,16.343,74.356,9.728,0.028
2023-02-02 14:00:00,16.362,80.743,13.245,0.0
2023-02-02 15:00:00,14.299,79.28,13.506,0.0
2023-02-02 16:00:00,14.077,79.336,15.132,0.0
2023-02-02 17:00:00,13.326,83.823,12.897,0.104
2023-02-02 18:00:00,11.83,81.199,12.094,0.0
2023-02-02 19:00:00,11.395,87.772,12.744,0.0
2023-02-02 20:00:00,,82.064,14.338,0.0
2023-02-02 21:00:00,12.591,85.329,11.743,0.0
2023-02-02 22:00:00,11.794,81.89,14.265,
2023-02-02 23:00:00,13.816,84.708,13.691,0.0
2023-02-03 00:00:00,13.888,79.203,13.116,0.0
2023-02-03 01:00:00,14.204,80.052,12.377,0.0
2023-02-03 02:00:00,15.048,80.786,14.094,0.357
2023-02-03 03:00:00,15.64,73.545,15.998,0.0
2023-02-03 04:00:00,16.665,75.073,15.562,0.0
2023-02-03 05:00:00,17.46,75.314,16.525,0.0
2023-02-03 06:00:00,17.472,71.595,12.399,0.0
2023-02-03 07:00:00,16.388,71.101,15.832,0.0
2023-02-03 08:00:00,17.971,73.484,14.465,
2023-02-03 09:00:00,17.534,,16.841,0.0
2023-02-03 10:00:00,17.119,67.338,15.749,0.0
2023-02-03 11:00:00,18.036,69.908,18.364,0.206
2023-02-03 12:00:00,15.825,66.058,14.686,0.0
2023-02-03 13:00:00,17.036,74.484,16.066,0.342
2023-02-03 14:00:00,15.255,77.756,11.665,
2023-02-03 15:00:00,14.068,75.103,19.028,0.593
2023-02-03 16:00:00,13.573,75.626,14.401,0.0
2023-02-03 17:00:00,15.179,81.556,14.56,0.095
2023-02-03 18:00:00,,79.959,16.5,0.0
2023-02-03 19:00:00,12.352,87.962,18.636,0.0
2023-02-03 20:00:00,13.1,86.753,15.13,0.0
2023-02-03 21:00:00,13.596,77.446,17.552,0.0
2023-02-03 22:00:00,11.899,,14.31,0.045
2023-02-03 23:00:00,12.702,83.311,17.793,1.136
2023-02-04 00:00:00,14.118,82.341,16.314,0.0
2023-02-04 01:00:00,14.438,78.874,17.138,0.412
2023-02-04 02:00:00,14.663,73.319,16.596,0.504
2023-02-04 03:00:00,16.903,76.069,15.279,0.0
2023-02-04 04:00:00,16.903,72.671,14.833,0.322
2023-02-04 05:00:00,17.835,77.692,16.426,0.0
2023-02-04 06:00:00,19.591,73.109,16.291,0.0
2023-02-04 07:00:00,18.691,74.11,16.811,0.887
2023-02-04 08:00:00,20.506,67.081,15.724,0.0
2023-02-04 09:00:00,18.907,69.87,14.51,0.742
2023-02-04 10:00:00,18.445,69.477,14.706,0.0
2023-02-04 11:00:00,18.332,,13.819,0.067
2023-02-04 12:00:00,18.376,70.415,13.717,0.405
2023-02-04 13:00:00,17.602,68.598,14.669,0.0
2023-02-04 14:00:00,16.695,74.648,14.798,0.0
2023-02-04 15:00:00,14.627,73.247,13.901,0.0
2023-02-04 16:00:00,14.188,77.567,,0.0
2023-02-04 17:00:00,14.124,79.575,13.997,0.0
2023-02-04 18:00:00,14.3,78.838,11.081,0.0
2023-02-04 19:00:00,14.436,78.309,,0.034
2023-02-04 20:00:00,11.492,82.984,13.7,0.0
2023-02-04 21:00:00,13.111,82.909,11.567,0.0
2023-02-04 22:00:00,13.102,78.892,12.016,0.283
2023-02-04 23:00:00,13.757,82.376,14.01,0.0
2023-02-05 00:00:00,14.558,70.984,13.815,0.0
2023-02-05 01:00:00,14.502,77.372,12.13,0.0
2023-02-05 02:00:00,14.956,76.705,12.928,0.0
2023-02-05 03:00:00,17.455,73.66,8.404,
2023-02-05 04:00:00,18.079,67.494,13.482,0.0
2023-02-05 05:00:00,27.982,70.666,14.481,0.596
2023-02-05 06:00:00,18.816,72.113,10.93,0.0
2023-02-05 07:00:00,18.873,69.385,8.606,0.0
2023-02-05 08:00:00,,64.349,12.307,0.181
2023-02-05 09:00:00,20.192,68.074,13.813,0.056
2023-02-05 10:00:00,19.124,73.052,11.593,0.0
2023-02-05 11:00:00,18.481,72.401,14.203,0.0
2023-02-05 12:00:00,18.365,74.049,13.227,0.0
2023-02-05 13:00:00,19.349,70.975,,1.147
2023-02-05 14:00:00,17.787,74.71,13.574,0.0
2023-02-05 15:00:00,,74.042,14.409,0.0
2023-02-05 16:00:00,16.064,,13.127,0.424
2023-02-05 17:00:00,15.958,73.925,11.027,0.0
2023-02-05 18:00:00,15.323,78.08,10.677,0.409
2023-02-05 19:00:00,13.477,81.68,,0.0
2023-02-05 20:00:00,14.036,79.591,11.084,0.0
2023-02-05 21:00:00,13.739,74.083,15.424,0.0
2023-02-05 22:00:00,14.557,80.466,14.948,0.0
2023-02-05 23:00:00,14.748,74.969,,0.0
2023-02-06 00:00:00,13.92,78.408,15.701,0.0
2023-02-06 01:00:00,16.859,73.323,12.589,0.0
2023-02-06 02:00:00,16.995,78.385,14.957,0.007
2023-02-06 03:00:00,16.374,71.824,14.865,0.0
2023-02-06 04:00:00,19.22,73.732,13.706,0.11
2023-02-06 05:00:00,19.207,65.39,14.479,0.833
2023-02-06 06:00:00,20.055,67.633,13.921,0.0
2023-02-06 07:00:00,20.179,67.612,14.921,0.0
2023-02-06 08:00:00,20.526,62.78,,
2023-02-06 09:00:00,20.1,64.985,13.985,0.0
2023-02-06 10:00:00,19.116,65.357,16.397,0.161
2023-02-06 11:00:00,19.515,67.8,13.923,0.74
2023-02-06 12:00:00,19.568,68.719,18.229,0.0
2023-02-06 13:00:00,18.815,65.176,14.099,0.0
2023-02-06 14:00:00,18.513,74.535,13.787,0.068
2023-02-06 15:00:00,17.202,74.538,15.376,0.06
2023-02-06 16:00:00,14.905,72.586,15.401,0.0
2023-02-06 17:00:00,16.338,78.337,15.495,0.058
2023-02-06 18:00:00,14.658,76.097,16.297,0.0
2023-02-06 19:00:00,13.853,,13.597,0.08
2023-02-06 20:00:00,14.342,74.261,18.183,0.0
2023-02-06 21:00:00,13.556,70.694,14.81,0.0
2023-02-06 22:00:00,14.948,78.493,15.237,0.0
2023-02-06 23:00:00,14.383,80.092,14.669,
2023-02-07 00:00:00,,77.604,15.192,0.0
2023-02-07 01:00:00,16.031,76.26,17.337,0.358
2023-02-07 02:00:00,16.546,78.462,15.349,2.018
2023-02-07 03:00:00,17.244,67.313,16.117,0.0
2023-02-07 04:00:00,16.919,,19.331,0.0
2023-02-07 05:00:00,18.517,74.134,16.936,0.0
2023-02-07 06:00:00,19.156,67.015,,0.0
2023-02-07 07:00:00,19.863,71.969,12.804,0.0
2023-02-07 08:00:00,18.731,65.235,15.91,0.0
2023-02-07 09:00:00,20.356,64.447,15.989,0.0
2023-02-07 10:00:00,21.054,61.039,14.309,0.0
2023-02-07 11:00:00,19.446,68.748,11.756,0.0
2023-02-07 12:00:00,19.16,70.528,13.64,0.315
2023-02-07 13:00:00,18.815,71.187,12.526,0.0
2023-02-07 14:00:00,17.165,71.691,15.416,0.489
2023-02-07 15:00:00,16.611,74.717,14.117,0.0
2023-02-07 16:00:00,16.809,73.689,13.739,0.0
2023-02-07 17:00:00,15.538,70.814,11.911,
2023-02-07 18:00:00,13.917,77.588,11.917,0.0
2023-02-07 19:00:00,13.064,79.198,,0.0
2023-02-07 20:00:00,15.695,85.788,14.005,0.193
2023-02-07 21:00:00,14.312,76.983,14.763,0.0
2023-02-07 22:00:00,12.995,78.279,12.891,0.0
2023-02-07 23:00:00,14.56,72.27,12.372,0.0
2023-02-08 00:00:00,15.423,71.16,13.229,0.149
2023-02-08 01:00:00,15.646,71.603,10.751,0.0
2023-02-08 02:00:00,14.931,77.479,11.814,0.0
2023-02-08 03:00:00,18.302,72.2,11.219,0.0
2023-02-08 04:00:00,18.162,70.516,13.36,0.917
2023-02-08 05:00:00,18.25,67.496,10.063,0.0
2023-02-08 06:00:00,19.413,68.494,11.014,0.0
2023-02-08 07:00:00,19.146,69.467,11.926,
2023-02-08 08:00:00,,68.242,12.662,2.105
2023-02-08 09:00:00,20.128,66.343,11.805,0.0
2023-02-08 10:00:00,17.87,67.432,12.574,0.0
2023-02-08 11:00:00,19.593,68.782,11.722,0.0
2023-02-08 12:00:00,18.592,70.746,10.492,
2023-02-08 13:00:00,18.147,71.213,12.41,0.0
2023-02-08 14:00:00,17.467,70.916,14.384,0.0
2023-02-08 15:00:00,17.101,69.394,12.451,0.518
2023-02-08 16:00:00,16.213,,,0.195
2023-02-08 17:00:00,15.078,76.354,13.172,
2023-02-08 18:00:00,13.552,77.226,13.62,0.177
2023-02-08 19:00:00,13.855,77.197,13.225,0.0
2023-02-08 20:00:00,12.745,75.697,11.019,0.0
2023-02-08 21:00:00,12.329,81.98,14.924,0.0
2023-02-08 22:00:00,13.464,76.872,16.264,
2023-02-08 23:00:00,,77.858,12.582,0.0
2023-02-09 00:00:00,14.798,75.707,13.133,0.0
2023-02-09 01:00:00,13.044,72.169,14.664,0.0
2023-02-09 02:00:00,15.705,76.241,13.856,0.0
2023-02-09 03:00:00,16.503,68.467,11.458,0.0
2023-02-09 04:00:00,16.834,71.283,17.747,0.0
2023-02-09 05:00:00,18.47,68.815,13.486,0.0
2023-02-09 06:00:00,17.336,68.945,17.075,0.0
2023-02-09 07:00:00,18.588,65.3,14.63,0.177
2023-02-09 08:00:00,18.287,70.562,14.524,0.0
2023-02-09 09:00:00,18.547,71.344,13.444,0.842
2023-02-09 10:00:00,17.669,70.088,15.423,0.0
2023-02-09 11:00:00,17.871,67.548,15.955,0.233
2023-02-09 12:00:00,17.894,66.311,17.851,0.0
2023-02-09 13:00:00,16.814,77.138,15.927,0.067
2023-02-09 14:00:00,16.203,67.515,15.706,0.413
2023-02-09 15:00:00,14.605,71.254,16.061,0.0
2023-02-09 16:00:00,15.493,77.233,14.832,0.254
2023-02-09 17:00:00,13.151,79.162,17.077,0.0
2023-02-09 18:00:00,13.063,75.671,17.777,0.0
2023-02-09 19:00:00,,,16.096,0.024
2023-02-09 20:00:00,12.226,76.508,16.614,0.0
2023-02-09 21:00:00,,82.6,16.203,0.757
2023-02-09 22:00:00,12.598,81.493,15.149,0.293
2023-02-09 23:00:00,14.02,79.704,18.251,0.022
2023-02-10 00:00:00,13.718,81.789,14.383,0.0
2023-02-10 01:00:00,14.26,78.463,16.835,0.0
2023-02-10 02:00:00,14.143,69.583,16.906,0.0
2023-02-10 03:00:00,15.822,76.882,13.947,0.622
2023-02-10 04:00:00,16.968,74.001,16.506,0.272
2023-02-10 05:00:00,17.243,74.631,12.868,0.0
2023-02-10 06:00:00,16.864,70.228,16.398,0.0
2023-02-10 07:00:00,17.559,72.25,12.482,0.0
2023-02-10 08:00:00,18.022,68.781,16.581,0.0
2023-02-10 09:00:00,18.24,70.975,14.817,0.709
2023-02-10 10:00:00,17.081,72.703,11.611,0.0
2023-02-10 11:00:00,19.039,69.449,12.236,
2023-02-10 12:00:00,17.12,70.354,12.715,0.0
2023-02-10 13:00:00,16.622,73.674,12.796,0.0
2023-02-10 14:00:00,15.494,77.326,12.605,0.0
2023-02-10 15:00:00,15.009,77.785,,
2023-02-10 16:00:00,15.649,,13.312,0.0
2023-02-10 17:00:00,12.939,81.742,11.367,0.0
2023-02-10 18:00:00,12.683,82.105,12.445,0.0
2023-02-10 19:00:00,11.915,79.102,12.71,0.0
2023-02-10 20:00:00,12.043,86.271,,0.0
2023-02-10 21:00:00,13.503,86.228,12.897,0.0
2023-02-10 22:00:00,12.166,85.363,11.083,0.0
2023-02-10 23:00:00,12.675,76.989,12.747,0.0
2023-02-11 00:00:00,12.274,84.198,14.409,0.0
2023-02-11 01:00:00,13.987,76.446,13.616,0.76
