customer_id,age,tenure_months,monthly_charge_usd,support_calls_last_3m,data_usage_gb,payment_delay_days_avg,complaints_last_6m,satisfaction_score,promotion_used,contract_type,churn
C1100242,20,1,96.29,4,83.68,12,1,1.9,Yes,Semiannual,1
C1100361,43,42,56.12,0,15.96,0,1,5.4,No,Semiannual,1
C1100007,40,34,53.98,3,67.19,0,0,5.4,Yes,Annual,0
C1100150,39,25,38.05,3,1.0,4,3,8.6,No,Semiannual,0
C1100476,49,35,12.0,4,44.97,0,6,1.0,No,Annual,1
C1100433,48,1,12.0,3,45.41,11,3,9.2,No,Annual,0
C1100368,67,1,64.35,3,19.14,10,2,5.7,No,Monthly,0
C1100473,34,45,67.65,2,51.76,0,0,3.5,Yes,Annual,0
C1100363,38,35,14.81,2,48.0,0,1,8.3,No,Annual,0
C1100149,65,1,48.17,1,8.06,6,5,7.1,Yes,Monthly,0
C1100395,47,39,95.85,4,1.0,1,0,5.8,Yes,Semiannual,1
C1100423,36,25,12.0,0,77.26,4,2,6.2,No,Annual,0
C1100253,47,1,15.41,3,14.76,15,4,10.0,No,Monthly,0
C1100322,46,53,133.16,1,1.0,0,0,3.4,Yes,Semiannual,1
C1100186,45,30,44.8,2,62.11,0,0,6.2,Yes,Annual,0
C1100142,49,43,74.26,4,1.0,4,0,8.4,No,Semiannual,0
C1100133,30,5,97.63,1,51.86,10,1,3.5,No,Monthly,1
C1100357,62,23,39.1,1,34.01,0,2,5.2,Yes,Annual,0
C1100119,67,27,85.46,4,26.03,1,0,4.7,No,Monthly,1
C1100245,24,53,59.27,5,69.84,0,0,5.3,Yes,Annual,0
C1100288,27,39,75.09,2,42.29,9,0,3.5,No,Semiannual,1
C1100375,47,44,43.76,3,24.67,0,1,5.0,Yes,Annual,1
C1100120,38,49,72.84,1,1.0,2,0,8.4,No,Semiannual,0
C1100479,45,44,56.92,2,45.33,0,0,5.2,Yes,Annual,0
C1100039,35,17,144.49,4,17.93,12,0,2.4,No,Monthly,1
C1100430,69,9,59.41,5,29.34,1,2,4.5,Yes,Semiannual,0
C1100490,46,64,16.94,0,61.97,0,1,2.5,No,Semiannual,1
C1100307,63,12,43.82,1,32.74,0,3,7.5,Yes,Semiannual,0
C1100085,49,53,106.03,0,27.68,0,0,2.0,No,Semiannual,0
C1100225,33,1,70.85,0,79.03,14,0,4.2,No,Semiannual,1
C1100020,64,11,17.56,0,17.51,2,5,2.9,Yes,Annual,1
C1100073,40,1,21.74,1,53.95,14,3,7.0,No,Semiannual,1
C1100076,35,53,101.98,2,1.0,2,0,6.1,No,Semiannual,0
C1100381,37,1,122.62,1,62.9,17,0,4.2,No,Monthly,1
C1100362,57,40,63.17,2,30.14,0,0,5.9,No,Monthly,1
C1100477,33,60,86.24,0,12.48,0,0,4.5,Yes,Annual,1
C1100265,74,13,75.67,1,22.71,4,1,1.9,Yes,Annual,0
C1100041,52,28,89.41,2,1.0,4,0,7.1,No,Monthly,1
C1100428,51,47,115.7,2,11.86,0,0,3.1,No,Monthly,1
C1100111,47,37,63.3,2,31.3,0,0,3.5,Yes,Annual,0
C1100304,41,43,166.72,3,13.11,0,0,3.7,Yes,Monthly,1
C1100454,49,41,109.62,0,3.23,4,0,4.7,No,Semiannual,1
C1100049,64,6,64.32,0,42.17,3,1,5.3,Yes,Annual,0
C1100019,47,5,32.99,2,10.32,9,3,10.0,No,Semiannual,0
C1100044,78,7,78.03,5,1.0,8,1,7.5,No,Monthly,0
C1100274,62,19,24.73,2,21.19,0,4,7.5,Yes,Semiannual,0
C1100091,20,30,112.41,5,28.11,6,0,5.7,No,Monthly,1
C1100374,42,32,74.59,5,86.78,2,0,5.4,Yes,Annual,0
C1100500,39,17,67.36,2,66.31,9,0,5.2,No,Annual,1
C1100276,51,1,12.0,3,55.33,18,1,10.0,No,Annual,0
C1100335,25,48,60.19,3,79.86,5,0,2.8,No,Annual,0
C1100161,78,1,34.86,0,2.24,7,3,9.0,No,Semiannual,0
C1100115,70,2,23.65,2,15.89,11,2,10.0,No,Semiannual,0
C1100329,55,1,40.29,3,29.53,15,6,7.1,No,Monthly,0
C1100069,55,10,12.0,0,40.72,3,3,5.6,No,Annual,0
C1100216,48,53,40.27,2,30.54,0,0,4.4,No,Semiannual,1
C1100393,69,1,27.0,1,1.0,12,3,10.0,No,Monthly,0
C1100132,36,27,53.62,0,63.82,0,0,7.0,Yes,Annual,0
C1100002,36,1,97.79,2,63.29,12,0,10.0,Yes,Monthly,1
C1100188,29,15,36.31,1,69.58,5,2,4.1,No,Semiannual,0
C1100228,18,40,117.02,4,71.41,10,0,4.1,No,Semiannual,1
C1100179,33,41,46.72,4,45.31,3,0,2.6,Yes,Annual,0
C1100328,18,16,49.75,3,25.41,7,4,5.3,No,Semiannual,0
C1100182,39,28,45.2,1,86.72,0,0,8.1,Yes,Annual,0
C1100134,46,23,47.72,4,54.74,0,0,7.2,Yes,Annual,0
C1100224,18,53,86.31,2,33.92,1,0,6.5,No,Semiannual,0
C1100249,24,1,12.0,3,38.08,19,4,10.0,No,Annual,0
C1100284,39,60,120.88,4,30.95,0,0,1.1,No,Monthly,1
C1100169,62,23,12.0,6,7.46,2,4,10.0,No,Annual,0
C1100336,58,22,180.0,3,1.0,14,0,6.6,Yes,Monthly,1
C1100495,39,53,73.64,1,6.23,0,0,4.6,No,Semiannual,1
C1100264,46,61,53.89,3,35.21,0,0,2.3,No,Semiannual,1
C1100143,22,22,88.41,1,40.48,5,0,7.3,No,Monthly,0
C1100246,66,40,61.13,2,48.25,0,0,2.7,No,Monthly,1
C1100301,78,2,55.94,3,49.92,0,1,4.4,Yes,Annual,0
C1100028,18,1,12.0,3,72.12,21,6,9.8,No,Semiannual,0
C1100442,55,49,69.76,6,59.42,0,0,3.1,No,Monthly,1
C1100139,56,18,49.57,3,40.15,5,0,4.5,Yes,Annual,0
C1100364,69,1,70.99,3,78.58,9,0,4.9,Yes,Annual,0
C1100090,18,48,152.03,0,44.62,11,0,6.3,No,Monthly,1
C1100467,32,36,37.42,0,58.7,2,0,5.0,No,Annual,0
C1100412,50,48,131.83,1,6.76,0,0,3.8,Yes,Monthly,1
C1100024,32,1,17.57,4,47.6,10,5,6.5,No,Semiannual,0
C1100097,78,1,92.52,3,80.46,2,0,3.7,Yes,Annual,0
C1100080,23,1,175.97,5,64.71,20,0,3.5,No,Monthly,1
C1100481,48,1,12.0,2,86.0,21,6,10.0,No,Annual,0
C1100193,56,17,26.26,2,54.11,0,2,5.6,Yes,Annual,0
C1100243,39,6,99.3,0,37.78,11,0,5.5,Yes,Semiannual,1
C1100371,42,26,29.73,4,8.76,4,3,7.2,No,Semiannual,0
C1100172,50,49,12.0,3,48.35,0,3,3.5,No,Semiannual,0
C1100327,39,16,63.24,1,46.25,8,1,5.7,No,Semiannual,0
C1100068,49,1,12.0,0,48.82,19,2,10.0,No,Semiannual,0
C1100146,67,31,67.99,2,64.09,0,0,3.5,No,Monthly,1
C1100409,18,1,127.5,3,90.25,13,0,10.0,Yes,Monthly,1
C1100497,58,35,44.4,5,5.29,3,1,6.1,No,Semiannual,0
C1100082,47,51,12.0,0,24.35,0,5,5.6,No,Annual,0
C1100469,24,1,12.0,4,28.02,12,6,9.3,No,Semiannual,0
C1100232,65,1,13.21,2,33.59,14,6,6.8,No,Monthly,0
C1100038,59,1,22.06,3,20.93,13,3,10.0,No,Semiannual,0
C1100331,51,4,65.41,2,28.11,2,4,2.5,Yes,Monthly,0
C1100386,45,30,75.98,1,1.0,4,2,6.5,No,Monthly,0
C1100141,18,12,100.25,1,87.3,12,0,1.9,No,Semiannual,1
C1100035,63,24,37.55,2,34.93,0,2,6.9,Yes,Semiannual,0
C1100389,64,28,170.78,3,26.65,3,0,4.5,Yes,Monthly,1
C1100126,58,1,20.07,3,5.74,16,5,10.0,No,Monthly,0
C1100237,23,12,12.0,4,10.53,15,3,10.0,No,Semiannual,0
C1100302,63,1,52.92,2,15.98,10,3,8.2,No,Monthly,0
C1100417,78,17,127.41,2,3.69,4,0,3.3,Yes,Monthly,0
C1100254,64,18,12.0,2,6.22,9,3,9.5,No,Semiannual,0
C1100177,78,1,61.21,3,8.53,11,1,8.5,No,Monthly,1
C1100093,61,17,59.87,3,1.0,12,2,8.5,No,Monthly,1
C1100110,51,31,161.71,6,31.79,4,0,3.1,No,Monthly,1
C1100281,18,70,43.81,2,72.0,1,0,3.9,No,Annual,0
C1100339,33,41,78.65,1,45.91,0,0,4.7,Yes,Annual,0
C1100072,72,9,71.79,3,76.98,0,0,5.5,Yes,Annual,0
C1100162,42,27,61.13,3,29.12,2,1,4.2,Yes,Annual,0
C1100333,52,33,62.61,2,43.37,5,0,3.2,No,Annual,0
C1100270,62,45,12.0,2,47.32,0,2,5.8,No,Annual,0
C1100440,55,23,55.93,1,3.9,6,1,8.8,No,Semiannual,0
C1100338,37,59,98.7,3,1.0,4,0,2.6,No,Annual,1
C1100092,50,14,46.6,2,75.97,3,0,6.2,No,Semiannual,0
C1100081,38,26,28.09,0,50.54,4,1,5.4,No,Annual,0
C1100192,38,44,30.85,2,35.72,1,1,4.3,No,Annual,0
C1100410,50,46,29.19,4,55.6,0,0,4.5,No,Semiannual,1
