customer_id,age,tenure_months,monthly_charge_usd,support_calls_last_3m,data_usage_gb,payment_delay_days_avg,complaints_last_6m,satisfaction_score,promotion_used,contract_type,churn
C3100133,18,10,61.67,2,66.56,0,0,5.4,No,Semiannual,0
C3100401,22,37,50.4,1,48.28,0,0,5.7,No,Semiannual,0
C3100084,18,38,83.63,4,37.1,0,0,2.5,No,Annual,1
C3100014,18,42,27.22,9,14.19,0,1,6.8,No,Semiannual,0
C3100088,24,35,97.27,1,78.32,4,4,3.1,No,Monthly,0
C3100012,32,7,29.24,1,67.43,0,5,7.5,No,Annual,1
C3100433,18,44,106.05,1,70.99,0,3,1.0,No,Monthly,0
C3100305,46,10,47.68,0,51.52,0,0,7.3,No,Monthly,1
C3100043,39,50,51.79,0,49.49,0,0,7.8,Yes,Semiannual,0
C3100420,18,30,34.22,9,60.28,0,1,6.0,No,Annual,0
C3100058,64,1,26.31,3,18.27,17,1,10.0,Yes,Semiannual,0
C3100485,45,15,45.96,0,55.85,0,0,6.6,Yes,Annual,1
C3100342,18,1,60.47,7,52.06,2,2,4.5,No,Annual,0
C3100226,18,1,43.26,2,73.38,5,4,1.7,No,Monthly,0
C3100078,47,1,91.95,4,4.06,28,5,3.6,Yes,Semiannual,0
C3100048,18,21,82.34,4,29.51,0,0,3.0,No,Annual,1
C3100499,33,1,33.85,6,40.82,8,1,8.2,No,Annual,0
C3100158,31,34,67.95,6,44.85,4,1,7.9,Yes,Annual,1
C3100508,25,1,64.97,6,21.38,14,3,4.6,Yes,Semiannual,0
C3100222,42,22,72.02,2,1.0,2,0,9.8,No,Monthly,1
C3100338,18,49,81.2,4,1.0,0,0,4.1,No,Monthly,0
C3100086,18,7,82.73,4,52.69,0,2,2.4,No,Annual,0
C3100006,18,37,66.27,0,60.44,0,0,4.5,No,Monthly,1
C3100343,18,30,57.62,0,44.87,0,0,4.7,No,Semiannual,1
C3100119,46,1,51.07,5,29.38,16,3,7.9,No,Semiannual,1
C3100329,18,26,12.0,8,52.63,0,2,8.7,No,Monthly,0
C3100382,20,3,98.69,1,1.0,6,0,4.0,No,Monthly,1
C3100360,44,29,86.61,0,76.79,5,3,5.9,No,Semiannual,0
C3100457,40,20,23.27,1,83.45,0,5,7.6,No,Semiannual,1
C3100024,18,27,42.27,4,28.33,0,0,9.2,No,Semiannual,1
C3100399,44,67,65.47,1,10.12,0,0,7.6,Yes,Monthly,0
C3100385,57,33,105.24,3,59.15,20,6,5.8,Yes,Semiannual,0
C3100510,18,9,35.66,5,69.12,0,0,2.7,No,Semiannual,0
C3100145,45,4,67.02,6,35.98,20,5,6.8,Yes,Semiannual,0
C3100323,18,3,33.48,3,91.84,0,2,3.0,No,Semiannual,0
C3100254,53,15,80.85,7,26.81,14,1,10.0,No,Semiannual,1
C3100538,18,20,17.6,7,70.33,0,1,4.7,No,Monthly,0
C3100229,27,11,111.24,0,60.88,9,3,1.5,No,Semiannual,0
C3100020,18,32,12.0,7,60.69,0,0,6.6,No,Semiannual,0
C3100396,21,44,75.97,5,3.23,3,0,5.4,Yes,Semiannual,1
C3100335,30,6,47.19,5,62.34,4,2,7.6,No,Monthly,0
C3100066,18,6,50.56,5,59.95,5,3,3.4,No,Semiannual,0
C3100068,18,22,66.0,2,27.27,0,0,1.8,No,Monthly,0
C3100473,18,31,36.16,2,40.03,0,0,4.4,Yes,Annual,0
C3100251,18,38,100.55,10,50.14,8,5,2.8,Yes,Monthly,1
C3100031,27,6,62.51,2,66.95,3,3,5.3,No,Monthly,0
C3100099,69,21,12.41,5,1.0,18,2,9.0,Yes,Annual,1
C3100192,59,1,69.18,2,53.01,19,5,7.3,No,Semiannual,0
C3100211,18,3,20.34,3,28.27,2,2,3.0,Yes,Monthly,0
C3100492,18,28,35.09,3,55.83,0,0,2.6,No,Monthly,0
C3100212,18,45,12.0,5,59.74,0,0,8.1,No,Annual,0
C3100384,29,1,48.36,10,55.77,14,3,7.8,Yes,Monthly,1
C3100204,18,6,27.4,8,43.79,0,2,2.1,No,Semiannual,0
C3100129,20,20,12.0,9,56.09,6,4,4.4,Yes,Monthly,1
C3100237,28,15,85.67,10,33.95,20,5,6.8,Yes,Semiannual,0
C3100424,63,1,26.13,4,1.0,8,0,10.0,No,Monthly,1
C3100391,18,21,25.9,2,64.42,0,0,4.4,No,Monthly,0
C3100444,18,12,49.8,6,48.94,0,0,3.6,No,Semiannual,0
C3100167,50,2,72.41,0,45.02,2,0,6.2,No,Monthly,0
C3100417,68,49,63.96,2,27.4,9,0,9.7,Yes,Annual,1
C3100147,18,1,12.0,8,102.68,0,1,1.5,No,Semiannual,0
C3100314,18,16,43.8,6,19.07,0,2,2.3,No,Annual,0
C3100260,18,25,104.78,4,1.0,4,1,2.7,No,Annual,1
C3100301,18,6,28.12,3,57.84,0,0,2.6,No,Semiannual,0
C3100511,18,26,28.36,0,52.92,0,0,4.4,No,Annual,0
C3100295,18,41,46.03,8,47.47,0,0,5.8,No,Annual,0
C3100288,18,37,21.78,10,37.82,0,0,6.8,No,Monthly,0
C3100392,32,62,33.66,4,23.45,0,0,8.6,Yes,Annual,0
C3100469,46,12,64.77,0,64.68,4,2,7.5,No,Semiannual,0
C3100261,18,41,12.0,5,71.65,0,0,7.3,No,Monthly,0
C3100126,18,25,37.46,6,65.07,0,2,6.0,No,Annual,0
C3100296,70,1,45.08,2,43.94,21,4,9.6,No,Annual,0
C3100358,18,9,53.6,2,94.83,0,0,4.2,No,Monthly,0
C3100379,18,15,71.16,2,72.18,0,0,2.4,No,Monthly,0
C3100416,18,6,32.03,6,43.36,0,0,1.0,No,Annual,0
C3100415,18,20,90.99,5,37.74,11,3,3.1,Yes,Annual,0
C3100124,33,18,60.16,7,19.77,4,0,9.8,No,Monthly,1
C3100464,18,1,66.31,3,54.19,0,0,4.3,No,Annual,0
C3100247,25,17,41.35,4,13.94,0,0,7.6,No,Monthly,1
C3100291,18,4,76.85,9,32.72,10,3,3.6,No,Annual,0
C3100528,78,72,88.68,0,69.62,7,0,9.5,Yes,Monthly,1
C3100244,18,1,12.0,4,115.27,0,1,5.2,No,Monthly,0
C3100173,34,16,53.16,1,72.87,0,1,8.0,No,Semiannual,0
C3100355,38,18,84.07,5,51.67,13,4,6.9,No,Annual,0
C3100028,27,10,105.95,10,3.27,30,6,2.8,Yes,Semiannual,0
C3100079,49,5,75.95,2,31.58,18,4,5.3,Yes,Semiannual,0
C3100112,70,1,33.7,0,75.51,3,0,8.6,Yes,Semiannual,0
C3100255,18,6,102.63,4,43.69,4,1,2.9,No,Annual,1
C3100149,76,44,53.13,0,1.0,5,0,10.0,Yes,Monthly,1
C3100190,18,27,31.72,7,41.27,0,0,3.8,No,Annual,0
C3100514,60,22,73.76,0,66.61,6,2,6.2,No,Annual,0
C3100151,58,1,12.76,10,36.64,23,4,9.2,Yes,Annual,1
C3100061,18,1,19.58,3,52.98,0,0,8.5,No,Annual,0
C3100262,30,1,69.81,3,28.8,11,2,5.1,No,Semiannual,0
C3100159,43,2,59.08,3,64.13,8,3,7.8,No,Annual,0
C3100220,18,24,12.0,4,59.54,0,0,4.2,No,Semiannual,0
C3100403,39,41,41.05,3,16.71,4,3,6.9,No,Semiannual,0
C3100488,38,3,58.06,10,1.0,20,3,9.2,No,Monthly,1
C3100381,45,16,83.92,8,40.5,22,6,6.9,Yes,Monthly,1
C3100468,29,22,62.52,8,66.9,3,1,9.1,No,Annual,1
C3100332,20,14,105.13,1,22.77,7,0,3.0,Yes,Monthly,0
C3100438,18,24,55.85,2,27.18,0,1,3.4,No,Semiannual,0
C3100002,34,17,105.08,2,13.24,15,3,3.9,No,Monthly,1
C3100351,18,8,43.09,2,100.92,0,0,3.9,No,Monthly,0
C3100347,24,41,58.91,4,58.37,0,0,7.4,No,Annual,0
C3100540,18,1,39.34,10,49.72,7,2,6.9,No,Monthly,1
C3100443,22,19,88.09,0,94.37,0,2,2.9,No,Annual,0
C3100179,43,34,62.08,6,36.94,11,2,7.0,Yes,Semiannual,1
C3100441,18,33,44.93,2,85.43,0,0,5.0,No,Monthly,0
C3100364,24,51,94.16,3,82.19,0,3,5.6,No,Annual,0
C3100299,18,8,33.87,10,43.43,0,2,4.3,No,Monthly,0
C3100527,51,37,55.96,8,12.7,14,2,9.4,Yes,Annual,1
C3100502,50,6,68.14,2,60.04,14,5,6.8,No,Annual,0
C3100198,18,50,52.31,2,45.44,0,0,6.5,No,Monthly,0
C3100389,18,1,54.7,1,96.11,0,0,2.7,No,Semiannual,0
C3100010,18,26,18.56,1,67.77,0,0,4.1,No,Monthly,0
C3100094,20,9,31.16,2,59.06,0,1,7.0,No,Monthly,0
C3100455,18,13,56.22,5,63.61,2,2,4.8,Yes,Annual,0
C3100134,18,32,21.83,8,79.19,0,0,7.8,No,Annual,0
C3100030,18,21,92.34,9,34.86,13,4,3.3,Yes,Semiannual,1
C3100169,18,23,12.0,6,1.0,0,1,4.6,Yes,Monthly,1
C3100308,57,1,61.0,0,41.16,15,2,7.3,No,Semiannual,0
C3100052,18,1,62.6,5,26.36,5,1,3.9,No,Semiannual,0
C3100121,18,28,15.0,6,36.7,0,1,5.8,No,Annual,0
C3100520,29,1,88.68,2,4.47,10,1,4.7,No,Monthly,1
C3100490,55,1,40.32,6,16.35,21,3,9.3,Yes,Annual,0
C3100155,18,18,47.83,1,51.36,0,0,5.1,No,Semiannual,1
C3100027,18,36,107.82,4,51.83,2,3,1.0,No,Monthly,0
C3100250,51,1,59.77,0,61.14,5,2,6.9,No,Annual,0
C3100534,18,38,28.91,5,90.23,0,0,8.5,Yes,Semiannual,0
C3100139,26,41,12.0,1,102.94,0,5,7.9,No,Monthly,1
C3100164,18,29,89.86,5,31.79,3,2,3.0,No,Monthly,1
C3100361,23,66,121.4,5,74.51,11,6,2.0,Yes,Annual,0
C3100116,18,1,55.64,5,54.99,3,1,6.3,No,Annual,0
C3100369,18,3,14.8,9,88.35,0,3,5.1,No,Semiannual,1
C3100519,18,16,78.12,5,58.19,0,2,3.1,No,Monthly,0
C3100206,68,17,35.13,0,17.04,0,0,8.5,No,Monthly,1
C3100472,18,32,63.87,0,51.74,0,0,4.2,No,Monthly,0
C3100218,25,1,87.16,0,15.2,3,0,4.9,No,Annual,1
C3100474,47,1,54.51,4,44.66,17,4,7.0,No,Annual,0
C3100263,24,6,76.74,1,9.08,4,0,5.0,No,Monthly,1
C3100281,47,6,57.69,0,107.84,2,1,4.2,Yes,Semiannual,0
C3100141,18,37,65.77,3,48.38,0,0,3.7,Yes,Monthly,0
C3100077,20,23,46.72,2,60.44,0,1,5.3,No,Monthly,0
C3100431,31,1,64.93,0,77.65,0,1,6.6,No,Semiannual,0
C3100186,20,35,114.93,2,50.65,9,4,1.5,No,Monthly,0
C3100170,18,28,14.98,8,50.76,0,0,6.8,No,Annual,0
C3100098,18,1,67.24,7,44.34,0,0,3.4,No,Semiannual,0
C3100309,55,1,38.2,5,38.79,13,2,9.8,Yes,Semiannual,0
C3100156,18,13,68.7,5,48.65,3,2,4.3,No,Annual,0
C3100107,55,1,51.25,0,38.19,10,3,7.8,No,Semiannual,1
C3100356,18,1,12.0,8,51.98,0,4,1.8,No,Semiannual,0
C3100512,35,1,96.17,0,66.13,6,0,4.4,Yes,Monthly,1
C3100123,30,11,70.88,1,103.82,2,1,4.9,Yes,Monthly,1
C3100370,39,50,106.62,1,48.67,11,4,3.3,Yes,Semiannual,0
C3100413,22,26,89.7,9,42.25,17,5,4.3,Yes,Annual,1
C3100026,18,55,37.04,3,42.92,0,0,6.5,No,Annual,0
C3100339,18,41,38.13,5,27.25,0,1,2.8,Yes,Semiannual,1
C3100427,18,24,12.0,6,60.89,0,3,6.6,No,Semiannual,0
C3100253,19,7,79.61,0,77.13,0,2,4.7,No,Monthly,0
C3100029,25,8,100.87,1,52.03,12,4,2.3,No,Semiannual,0
C3100017,23,42,52.71,5,90.39,0,0,7.9,Yes,Annual,1
